id|name|cep|address|number|neighborhood|citie|state|country|cnpj|fl_aprove|fl_active|fl_billing|company_id|fl_client|fl_deleted|created_at|updated_at|complement|manager_email|headquarter|company_email|abaco_email|id|company_id|client_id|created_at|updated_at|mail_company|mail_client
439|MILLS ESTRUTURAS E SERVICOS DE ENGENHARIA S/A|06714-050|AV SYR HENRY WELLCOME|70|PARQUE ALEXANDRE|COTIA|SP|BRASIL|27.093.558/0013-59|0|1|1|1|0|0|12/21/20 10:34|12/21/20 10:34|E 280|(NULL)|(NULL)|(NULL)|(NULL)|505|3|439|12/21/20 10:56|2/8/21 15:33|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|renata.porcelani@gmail.com
66|MIRABILIS VIDEO COMUNICAÇÃO LTDA|04001-010|RUA RODOLFO TROPPMAIS|62|PARAISO|SÃO PAULO|SP|BRASIL|08.816.908/0001-80|0|1|1|1|0|0|9/17/19 17:57|3/27/20 9:39|(NULL)|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, she.contractor@dsm.com|(NULL)|luiz.prado25@gmail.com|g3.dsm@abacotecnologia.com.br|62|3|66|11/5/19 17:34|2/8/21 15:33|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|luiz.prado25@gmail.com
167|MISTRAS SOUTH AMERICA LTDA|05415-001|RUA JOAQUIM ANTUNES|574|PINHEIRO|SÃO PAULO|SP|BRASIL|01.096.463/0001-61|0|1|1|1|0|0|1/24/20 16:21|3/6/20 9:45|(NULL)|luciana.florentino@dsm.com, she.contractor@dsm.com|(NULL)|sms@mistras.com.br|g3.dsm@abacotecnologia.com.br|576|3|167|7/1/21 11:06|7/1/21 11:35|isadora.bonato@dsm.com, SHE.CONTRACTOR@dsm.com|thiago.marcondes@wiinspecao.com.br
373|MLB SERVIÇOS TÉCNICOS LTDA|03365-110|R MEDEIROS FURTADO|642|CHACARA BELENZINHO|SAO PAULO|SP|BRASIL|05.321.835/0001-67|0|1|1|1|0|0|9/11/20 11:16|9/11/20 11:16|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|412|3|373|9/11/20 11:17|2/8/21 15:54|isadora.bonato@dsm.com, SHE.CONTRACTOR@dsm.com|mlbengenharia@terra.com.br
496|MODULARIS INDUSTRIA, COMERCIO E MONTAGEM DE ESTRUTURAS MODULARES S.A.|13295-970|R FRANCISCO CODARIN|305|SAO ROQUE DA CHAVE|ITUPEVA|SP|BRASIL|12.431.713/0001-99|0|1|1|1|0|0|7/6/21 9:14|7/6/21 9:14|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|578|3|496|7/6/21 9:15|7/6/21 9:15|Luiz.Bittencourt@dsm.com, she.contractor@dsm.com|jonathan@modularis.com.br
478|MONTADORA EJB LTDA|95708-506|R ANGELO MARCON|253|SAO ROQUE|BENTO GONÇALVES|RS|BRASIL|29.121.856/0001-05|0|1|1|1|0|0|5/7/21 11:48|5/7/21 11:48|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|558|131|478|5/7/21 11:49|5/7/21 11:50|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|lauri.zanon@bertolini.com.br
139|MONTAIME ANDAIMES INDUSTRIAIS LTDA|18108-000|AVENEIDA BANDEIRANTES|2670|BRIGADEIRO TOBIAS|SOROCABA|SP|BRASIL|11.881.727/0001-41|0|1|1|1|0|0|11/22/19 17:04|3/6/20 16:31|FUNDOS01|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, she.contractor@dsm.com|(NULL)|gerente.adm@montalug.com.br, departamentopessoal@montalug.com.br|g3.dsm@abacotecnologia.com.br|132|3|139|11/22/19 17:15|2/8/21 15:33|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|departamentopessoal@montalug.com.br
68|MONTALUG MONTAGEM E ALUGUEL EM GERAL EIRELI|18108-000|AVENIDA BANDEIRANTES|2670|BRIGADEIRO TOBIAS|SOROCABA|SP|BRASIL|23.392.809/0001-01|0|1|1|1|0|0|9/17/19 18:07|3/6/20 16:31|FUNDOS BARRACÃO 220|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, she.contractor@dsm.com|(NULL)|gerente.adm@montalug.com.br, departamentopessoal@montalug.com.br|g3.dsm@abacotecnologia.com.br|450|131|68|11/4/20 11:14|12/9/20 10:23|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|departamentopessoal@montalug.com.br, dilson.roberto@montalug.com.br
68|MONTALUG MONTAGEM E ALUGUEL EM GERAL EIRELI|18108-000|AVENIDA BANDEIRANTES|2670|BRIGADEIRO TOBIAS|SOROCABA|SP|BRASIL|23.392.809/0001-01|0|1|1|1|0|0|9/17/19 18:07|3/6/20 16:31|FUNDOS BARRACÃO 220|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, she.contractor@dsm.com|(NULL)|gerente.adm@montalug.com.br, departamentopessoal@montalug.com.br|g3.dsm@abacotecnologia.com.br|64|3|68|11/5/19 17:34|2/8/21 15:33|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|gerente.adm@montalug.com.br, departamentopessoal@montalug.com.br
418|MONTALUG MONTAGEM E ALUGUEL EM GERAL EIRELI - PECÉM|18108-000|AV BANDEIRANTES|2670|BRIGADEIRO TOBIAS|SOROCABA|SP|BRASIL|23.392.809/0001-01|0|1|1|1|0|0|12/9/20 10:18|12/9/20 10:18|FUNDOSBARRACAO 220|(NULL)|(NULL)|(NULL)|(NULL)|482|131|418|12/9/20 10:23|12/9/20 10:23|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|gerente.adm@montalug.com.br
69|MONTALUG SOLUÇÕES INDUSTRIAIS LTDA|18108-000|AVENIDA BANDEIRANTES|2670|BRIGADEIRO TOBIAS|SOROCABA|SP|BRASIL|20.035.183/0001-98|0|1|1|1|0|0|9/17/19 18:12|3/6/20 16:32|(NULL)|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, she.contractor@dsm.com|(NULL)|gerente.adm@montalug.com.br, departamentopessoal@montalug.com.br|g3.dsm@abacotecnologia.com.br|457|131|69|11/16/20 9:21|12/9/20 10:23|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|gerente.adm@montalug.com.br
69|MONTALUG SOLUÇÕES INDUSTRIAIS LTDA|18108-000|AVENIDA BANDEIRANTES|2670|BRIGADEIRO TOBIAS|SOROCABA|SP|BRASIL|20.035.183/0001-98|0|1|1|1|0|0|9/17/19 18:12|3/6/20 16:32|(NULL)|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, she.contractor@dsm.com|(NULL)|gerente.adm@montalug.com.br, departamentopessoal@montalug.com.br|g3.dsm@abacotecnologia.com.br|65|3|69|11/5/19 17:34|2/8/21 15:33|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|gerente.adm@montalug.com.br, departamentopessoal@montalug.com.br
423|MUNTERS BRASIL INDUSTRIA E COMERCIO LTDA|83707-090|R LADISLAU GEMBAROSKI|567|THOMAZ COELHO|ARAUCARIA|PR|BRASIL|00.385.090/0001-86|0|1|1|1|0|0|12/11/20 10:04|12/11/20 10:04|BLOCO B|(NULL)|(NULL)|(NULL)|(NULL)|491|3|423|12/11/20 10:05|2/8/21 15:34|isadora.bonato@dsm.com, SHE.CONTRACTOR@dsm.com|Joao.Nascimento@munters.com
70|NADER ENGENHARIA|18125-000|RUA GOIÁS|67|VILA PEDÁGIO|ALUMÍNIO|SP|BRASIL|10.633.547/0001-88|0|1|1|1|0|0|9/17/19 18:15|3/6/20 16:34|(NULL)|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, she.contractor@dsm.com|(NULL)|adm.01@naderengenharia.com.br|g3.dsm@abacotecnologia.com.br|66|3|70|11/5/19 17:34|2/8/21 15:34|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|adm.01@naderengenharia.com.br
506|NATIVIDADE DESENHOS TECNICOS LTDA|04941-175|EST DA BARONESA|417|JARDIM KAGOHARA|SAO PAULO|SP|BRASIL|14.076.923/0001-31|0|1|1|1|0|0|7/14/21 10:16|7/14/21 10:16|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|588|3|506|7/14/21 10:17|7/14/21 10:22|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|daniel.planejamento@genpro.com.br
71|NCOM TELECOMUNICAÇÕES E INFORMÁTICA LTDA|04002-001|RUA MARIA FIGUEIREDO|294|CERQUEIRA CÉSAR|SÃO PAULO|SP|BARASIL|01.574.681/0001-64|0|1|1|1|0|0|9/17/19 18:20|3/6/20 9:46|1º ANDAR|paulo.pereira@dsm.com, she.contractor@dsm.com|(NULL)|suporte@n.com.br , andrecarvalho@n.com.br, atendimento@n.com.br|g3.dsm@abacotecnologia.com.br|67|3|71|11/5/19 17:34|8/20/20 14:33|g3.dsm@abacotecnologia.com.br, paulo.pereira@dsm.com, she.contractor@dsm.com, Macleane.Sales-Araujo@dsm.com|suporte@n.com.br , andrecarvalho@n.com.br, atendimento@n.com.br
224|NEDERMAN DO BRASIL COMÉRCIO DE PRODUTOS DE EXAUSTÃO LTDA|13213-105|AV JOSE ALVES DE OLIVEIRA|710|PARQUE INDUSTRIAL|JUNDIAI|SP|BRASIL|05.880.850/0001-45|0|1|1|1|0|0|2/11/20 14:42|3/6/20 16:36|GALPAOB1|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, she.contractor@dsm.com|(NULL)|antonio.pereira@nederman.com.br|g3.dsm@abacotecnologia.com.br|344|3|224|6/2/20 9:17|3/26/21 10:14|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|Luciano.Silva@nederman.com.br
436|NELSON LUIS DO AMARAL|12245-030|AV DOUTOR NELSON D'AVILA|1125|JARDIM SAO DIMAS|SAO JOSE DOS CAMPOS|SP|BRASIL|26.148.206/0001-57|0|1|1|1|0|0|12/18/20 12:51|12/18/20 12:51|APT 112 c|(NULL)|(NULL)|(NULL)|(NULL)|502|3|436|12/18/20 12:51|12/18/20 12:51|(NULL)|(NULL)
522|NIELTON MOREIRA ARAUJO 34147028861|08571-050|R PRIMEIRO DE MAIO|184|ESTACAO|ITAQUAQUECETUBA|SP|BRASIL|40.142.348/0001-38|0|1|1|1|0|0|8/26/21 12:39|8/26/21 12:39|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|610|3|522|8/26/21 12:39|8/26/21 12:40|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|daniel.planejamento@genpro.com.br
536|NOVA ENGENHARIA|62670-000|R FRANCISCO BRABOSA|70|MORRO DO CHAPEU|SAO GONÇALO DO AMARANTE|CE|BRASIL|41.543.373/0001-96|0|1|1|1|0|0|9/21/21 9:01|9/21/21 9:01|APT 304 BLOCO F|(NULL)|(NULL)|(NULL)|(NULL)|624|131|536|9/21/21 9:05|9/21/21 9:06|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|paula.santos@engenharianv.com.br
117|NPG ELETRIC|08223-355|RUA TERRA BRASILEIRA|20|CIDADE ANTONIO ESTEVÃO DE CARVALHO|SÃO PAULO|SP|BRASIL|16.935.947/0001-24|0|1|1|1|0|0|10/28/19 10:19|10/28/19 10:19|ANDAR 1 SALA 2|(NULL)|(NULL)|(NULL)|(NULL)|286|3|117|4/2/20 14:36|4/2/20 14:36|(NULL)|(NULL)
532|OLIVAS ENGENHARIA LTDA|02344-000|R FRANCISCO DE BRITO|270|BARRO BRANCO|SAO PAULO|SP|BRASIL|10.305.601/0001-66|0|1|1|1|0|0|9/13/21 10:04|9/13/21 10:04|CONJ 102|(NULL)|(NULL)|(NULL)|(NULL)|620|3|532|9/13/21 10:04|9/13/21 10:05|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|daniel.planejamento@genpro.com.br,
500|OTTO LOCADORA DE MAQUINAS E EQUIPAMENTOS EIRELI|06298-020|R FREI EGIDIO LAURENT|76|REMEDIOS|OSASCO|SP|BRASIL|14.456.753/0001-10|0|1|1|1|0|0|7/12/21 11:38|7/12/21 11:38|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|582|3|500|7/12/21 11:39|7/12/21 11:40|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|rh@installautomacao.com.br
397|PAUSO DESENHOS E INFORMATICA LTDA|02992-210|EST DO CORREDOR|607|PAN AMERICANO|SAO PAULO|SP|BRASIL|01.514.551/0001-36|0|1|1|1|0|0|11/3/20 11:42|11/3/20 11:42|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|449|3|397|11/3/20 11:43|2/8/21 15:35|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|paulo.guimaraes@technik.eng.br
495|PAVAN & REIS HIDRAULICA E ELETRICA LTDA|13201-804|R ANCHIETA|164|VILA BOAVENTURA|JUNDIAI|SP|BRASIL|12.331.653/0001-32|0|1|1|1|0|0|6/30/21 12:47|6/30/21 12:47|SALA 102|(NULL)|(NULL)|(NULL)|(NULL)|575|3|495|6/30/21 12:47|9/13/21 10:51|Luiz.Bittencourt@dsm.com, SHE.CONTRACTOR@dsm.com|ines@combatfire.eng.br
72|PAYPER DO BRASIL TECNOLOGIA DE ENSAQUE E COMÉRCIO DE MÁQUINAS E EQUIPAMENTOS|06709-046|RUA THOMEKIYI KIRA|287|GRANJA VIANA|COTIA|SP|BRASIL|15.558.909/0001-37|0|1|1|1|0|0|9/18/19 9:29|3/6/20 16:36|(NULL)|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, she.contractor@dsm.com|(NULL)|juliana.kaufmann@payper.com.br|g3.dsm@abacotecnologia.com.br|407|131|72|9/2/20 12:05|9/2/20 12:05|Lorenna.Sousa@dsm.com, Maria.Barbosa@dsm.com, SHE.CONTRACTOR@dsm.com|Juliana.Kaufmann@payper.com.br
72|PAYPER DO BRASIL TECNOLOGIA DE ENSAQUE E COMÉRCIO DE MÁQUINAS E EQUIPAMENTOS|06709-046|RUA THOMEKIYI KIRA|287|GRANJA VIANA|COTIA|SP|BRASIL|15.558.909/0001-37|0|1|1|1|0|0|9/18/19 9:29|3/6/20 16:36|(NULL)|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, she.contractor@dsm.com|(NULL)|juliana.kaufmann@payper.com.br|g3.dsm@abacotecnologia.com.br|68|3|72|11/5/19 17:34|2/8/21 15:35|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|juliana.kaufmann@payper.com.br
502|PEDRO HENRIQUE SILVA GOMES 39201790805|07865-034|R LUIZ GONZAGA (RES.STO ANTONIO)|89|CHACARA SAO LUIZ|FRANCO DA ROCHA|SP|BRASIL|41.057.031/0001-66|0|1|1|1|0|0|7/13/21 14:03|7/13/21 14:03|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|584|3|502|7/13/21 14:04|7/13/21 14:40|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|daniel.planejamento@genpro.com.br
73|PEIXOTO & FERNANDES ENGENHARIA|02721-030|RUA ROQUE DE MORAIS|540|BAIRRO DO LIMÃO|SÃO PAULO|SP|BRASIL|03.012.728/0001-21|0|1|1|1|0|0|9/18/19 9:36|3/6/20 16:37|(NULL)|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, she.contractor@dsm.com|(NULL)|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, she.contractor@dsm.com|g3.dsm@abacotecnologia.com.br|429|131|73|10/7/20 15:29|10/7/20 15:30|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com
73|PEIXOTO & FERNANDES ENGENHARIA|02721-030|RUA ROQUE DE MORAIS|540|BAIRRO DO LIMÃO|SÃO PAULO|SP|BRASIL|03.012.728/0001-21|0|1|1|1|0|0|9/18/19 9:36|3/6/20 16:37|(NULL)|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, she.contractor@dsm.com|(NULL)|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, she.contractor@dsm.com|g3.dsm@abacotecnologia.com.br|69|3|73|11/5/19 17:34|2/8/21 15:35|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com
155|PETROSKI & MONTEIRO LTDA|18040-250|RUA ANTONIO TECILA|27|SANTA TEREZINHA|SOROCABA|SP|BRASIL|01.944.284/0001-37|0|1|1|1|0|0|1/6/20 15:54|1/6/20 15:54|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|466|3|155|12/2/20 11:03|2/8/21 15:54|isadora.bonato@dsm.com, SHE.CONTRACTOR@dsm.com|contato@ddservicos.com.br
497|PHYTORESTORE BRASIL COMERCIO E SERVICOS DE FITORREMEDIACAO LTDA|06541-038|AV YOJIRO TAKAOKA|4384|ALPHAVILLE|SANTANA DE PARNAIBA|SP|BRASIL|11.396.438/0001-57|0|1|1|1|0|0|7/7/21 11:00|7/7/21 11:00|SALA 201|(NULL)|(NULL)|(NULL)|(NULL)|579|3|497|7/7/21 11:03|7/7/21 11:07|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|administrativo@phytorestore.com.br
74|PLANUS INFORMÁTICA E TECNOLOGIA LTDA - MATRIZ|47940-000|AVENIDA NAÇÕES UNIDAS|13797|VILA GERTRUDES|SÃO PAULO|SP|BRASIL|57.988.867/0001-14|0|1|1|1|0|0|9/18/19 9:48|3/16/20 14:28|10 ANDAR BOLOCO III|renata.mattos@dsm.com, she.contractor@dsm.com|(NULL)|Lucas.silva@planus.com.br|g3.dsm@abacotecnologia.com.br|542|131|74|3/16/21 9:27|5/31/21 12:52|renata.mattos@dsm.com, she.contractor@dsm.com, Bruno.Mantini@dsm.com|Lucas.silva@planus.com.br
74|PLANUS INFORMÁTICA E TECNOLOGIA LTDA - MATRIZ|47940-000|AVENIDA NAÇÕES UNIDAS|13797|VILA GERTRUDES|SÃO PAULO|SP|BRASIL|57.988.867/0001-14|0|1|1|1|0|0|9/18/19 9:48|3/16/20 14:28|10 ANDAR BOLOCO III|renata.mattos@dsm.com, she.contractor@dsm.com|(NULL)|Lucas.silva@planus.com.br|g3.dsm@abacotecnologia.com.br|70|3|74|11/5/19 17:34|6/22/20 13:48|g3.dsm@abacotecnologia.com.br, renata.mattos@dsm.com, she.contractor@dsm.com|Lucas.silva@planus.com.br
542|POLIMATEC MANUTENCAO E USINAGEM LTDA|61916-500|R SANTO INACIO - DE 971/972|1170|JARI|MARACANAU|CE|BRASIL|33.942.148/0001-02|0|1|1|1|0|0|10/20/21 11:58|10/20/21 11:58|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|632|131|542|10/20/21 11:59|10/20/21 11:59|Lorenna.Sousa@dsm.com, Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|elisa.rabelo@polimatec.com.br
479|POLIMATEC MECANICA INDUSTRIAL LTDA|61916-500|R SANTO INACIO - DE 971/972 AO FIM (TRECHO ANTERIOR PERTENCE|1160|JARI|MARACANAU|CE|BRASIL|30.108.394/0001-67|0|1|1|1|0|0|5/7/21 13:30|5/7/21 13:30|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|559|131|479|5/7/21 13:30|5/7/21 13:31|Lorenna.Sousa@dsm.com, Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|elisa.rabelo@polimatec.com.br
395|POLIMIX CONCRETO LTDA|62670-000|ROD CE 422|0|CENTRO|SAO GONCALO DO AMARANTE|CE|BRASIL|29.067.113/0288-72|0|1|1|1|0|0|10/29/20 13:46|10/29/20 13:46|KM 13 PARTE B|(NULL)|(NULL)|(NULL)|(NULL)|633|131|395|10/20/21 15:08|10/20/21 15:13|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|documentacao@rcservico.com.br
395|POLIMIX CONCRETO LTDA|62670-000|ROD CE 422|0|CENTRO|SAO GONCALO DO AMARANTE|CE|BRASIL|29.067.113/0288-72|0|1|1|1|0|0|10/29/20 13:46|10/29/20 13:46|KM 13 PARTE B|(NULL)|(NULL)|(NULL)|(NULL)|528|3|395|2/4/21 11:47|2/4/21 11:48|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|lindomar@guiterconstrucoes.com.br
349|PONTEC ASSISTENCIA TECNICA LTDA|18143-160|R PLANETA JUPITER|210|VILA VILMA|SAO ROQUE|SP|BRASIL|12.078.008/0001-50|0|1|1|1|0|0|7/7/20 10:06|7/7/20 10:06|A|(NULL)|(NULL)|(NULL)|(NULL)|373|3|349|7/7/20 10:07|9/13/21 9:06|isadora.bonato@dsm.com, she.contractor@dsm.com|edvaldoponterolante@hotmail.com
349|PONTEC ASSISTENCIA TECNICA LTDA|18143-160|R PLANETA JUPITER|210|VILA VILMA|SAO ROQUE|SP|BRASIL|12.078.008/0001-50|0|1|1|1|0|0|7/7/20 10:06|7/7/20 10:06|A|(NULL)|(NULL)|(NULL)|(NULL)|428|131|349|10/5/20 12:18|10/5/20 12:19|lorenna.sousa@dsm.com, she.contractor@dsm.com, maria.barbosa@dsm.com|dvaldoponterolante@hotmail.com
343|PPI TESTES E ENSAIOS ELÉTRICOS LTDA|13910-009|R CORONEL AMANCIO BUENO|138|CENTRO|JAGUARIUNA|SP|BRASIL|26.125.479/0001-86|0|1|1|1|0|0|6/24/20 10:20|6/24/20 10:20|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|359|3|343|6/24/20 10:21|2/8/21 15:37|isadora.bonato@dsm.com, she.contractor@dsm.com|isabela.pecchio@ppitestes.com.br
343|PPI TESTES E ENSAIOS ELÉTRICOS LTDA|13910-009|R CORONEL AMANCIO BUENO|138|CENTRO|JAGUARIUNA|SP|BRASIL|26.125.479/0001-86|0|1|1|1|0|0|6/24/20 10:20|6/24/20 10:20|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|522|131|343|1/29/21 14:49|1/29/21 14:49|(NULL)|(NULL)
230|PREMED LOCAÇÃO E TRANSPORTE LTDA - ME|18030-005|AVENIDA COMENDADOR PEREIRA INACIO|1040|JARDIM VERGUEIRO|SOROCABA|SP|BRASIL|17.755.574/0001-72|0|1|1|1|0|0|2/17/20 16:25|2/18/20 12:16|SALA 3|(NULL)|(NULL)|(NULL)|(NULL)|487|3|230|12/10/20 9:48|2/18/21 12:40|(NULL)|(NULL)
222|PREMED-SERVIÇOS MÉDICOS DE ATENDIMENTO A EMERGÊNCIA E REMOÇÕES LTDA|18030-005|AVENIDA COMENDADOR PEREIRA INACIO|1040|JARDIM VERGUEIRO|SOROCABA|SP|BRASIL|07.388.334/0001-23|0|1|1|1|0|0|2/11/20 12:17|2/17/20 17:05|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|486|3|222|12/10/20 9:48|2/18/21 12:40|(NULL)|(NULL)
